SITE,ZONES,PROGRAMME,datetime,VALUE,COLOR,SENSIBILITE
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 11:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 12:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 12:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 13:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 13:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 13:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 14:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 14:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 15:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:30-18:00),2024-08-03 15:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 07:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 07:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 08:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 08:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 09:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 09:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 10:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 10:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 11:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 11:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 12:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 12:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 13:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 13:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 13:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 14:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 14:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (15:00-17:25),2024-08-04 15:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 07:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 07:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 08:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 08:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 09:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 09:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 10:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 10:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 11:00:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Gymnastique artistique (12:00-15:15),2024-08-05 11:30:00,2,#FFFF00,Moyenne
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 07:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 07:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 08:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 08:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 09:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 09:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 10:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 10:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 11:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 11:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 12:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 12:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 13:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 13:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 13:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 14:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 14:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 15:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 15:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 16:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 16:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 17:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 17:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 18:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 18:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 19:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 19:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 19:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 20:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 20:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 21:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-06 21:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 07:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 07:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 08:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 08:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 09:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 09:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 10:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 10:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 11:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 11:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 12:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 12:30:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 13:00:00,4,#FF4500,Elevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 13:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 13:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 14:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 14:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 15:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 15:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 16:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 16:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 17:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 17:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 18:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 18:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 19:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 19:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 19:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 20:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 20:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 21:00:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (11:00-13:00); Basketball (phase finale) (14:30-16:30); Basketball (phase finale) (18:00-20:00); Basketball (phase finale) (21:30-23:30),2024-08-07 21:30:00,5,#8B0000,Très élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 07:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 07:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 08:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 08:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 09:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 09:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 10:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 10:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 11:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 11:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 12:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 12:30:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 13:00:00,0,#006400,Très faible
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 13:00:00,3,#FFA500,Assez élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 13:30:00,3,#FFA500,Assez élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 14:00:00,3,#FFA500,Assez élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 14:30:00,3,#FFA500,Assez élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 15:00:00,3,#FFA500,Assez élevée
Arena Bercy,Bercy,Basketball (phase finale) (17:30-19:30); Basketball (phase finale) (21:00-23:00),2024-08-08 15:30:00,3,#FFA500,Assez élevée
